"ID","Ngôn ngữ","Source Text","Translated Text"
102786,vi_VN,There was an error building this page,There was an error building this page
102787,vi_VN,There was an error saving filters,There was an error saving filters
102788,vi_VN,There were errors,There were errors
102789,vi_VN,There were errors while creating the document. Please try again.,There were errors while creating the document. Please try again.
102790,vi_VN,There were errors while sending email. Please try again.,There were errors while sending email. Please try again.
102791,vi_VN,"There were some errors setting the name, please contact the administrator","There were some errors setting the name, please contact the administrator"
102792,vi_VN,These announcements will appear inside a dismissible alert below the Navbar.,These announcements will appear inside a dismissible alert below the Navbar.
102793,vi_VN,"These fields are used to provide resource server metadata to clients querying the \""well known protected resource\"" end point.",These fields are used to provide resource server metadata to clients querying the \
102794,vi_VN,These settings are required if 'Custom' LDAP Directory is used,These settings are required if 'Tùy chỉnh' LDAP Directory is used
102795,vi_VN,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.
102796,vi_VN,Third Party Apps,Third Party Apps
102797,vi_VN,Third Party Authentication,Third Party Authentication
102798,vi_VN,This Currency is disabled. Enable to use in transactions,This Currency is disabled. Enable to use in transactions
102799,vi_VN,This Kanban Board will be private,This Kanban Board will be private
102800,vi_VN,This Month,This Tháng
102801,vi_VN,This Quarter,This Quarter
102802,vi_VN,This Week,This Tuần
102803,vi_VN,This Year,This Năm
102804,vi_VN,This action is irreversible. Do you wish to continue?,This action is irreversible. Do you wish to continue?
102805,vi_VN,This action is only allowed for {},This action is only allowed for {}
102806,vi_VN,This cannot be undone,This cannot be undone
102807,vi_VN,This card will be available to all Users if this is set,This card will be available to all Users if this is set
102808,vi_VN,This chart will be available to all Users if this is set,This chart will be available to all Users if this is set
102809,vi_VN,This doctype has no orphan fields to trim,This doctype has no orphan fields to trim
102810,vi_VN,"This doctype has pending migrations, run 'bench migrate' before modifying the doctype to avoid losing changes.","This doctype has pending migrations, run 'bench migrate' before modifying the doctype to avoid losing changes."
102811,vi_VN,This document can not be deleted right now as it's being modified by another user. Please try again after some time.,This document can not be deleted right now as it's being modified by another user. Please try again after some time.
102812,vi_VN,This document has been modified after the email was sent.,This document has been modified after the email was sent.
102813,vi_VN,This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.,This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.
102814,vi_VN,"This document is already amended, you cannot ammend it again","This document is already amended, you cannot ammend it again"
102815,vi_VN,This document is currently locked and queued for execution. Please try again after some time.,This document is currently locked and queued for execution. Please try again after some time.
102816,vi_VN,This email is autogenerated,This email is autogenerated
102817,vi_VN,This feature can not be used as dependencies are missing.\t\t\t\tPlease contact your system manager to enable this by installing pycups!,This feature can not be used as dependencies are missing.
102818,vi_VN,This feature is brand new and still experimental,This feature is brand new and still experimental
102819,vi_VN,This field will appear only if the fieldname defined here has value OR the rules are true (examples):myfieldeval:doc.myfield=='My Value'eval:doc.age&gt;18,This field will appear only if the fieldname defined here has value OR the rules are true (examples):
102820,vi_VN,This file is attached to a protected document and cannot be deleted.,This file is attached to a protected document and cannot be deleted.
102821,vi_VN,"This file is public and can be accessed by anyone, even without logging in. Mark it private to limit access.","This file is public and can be accessed by anyone, even without logging in. Mark it private to limit access."
102822,vi_VN,This file is public. It can be accessed without authentication.,This file is public. It can be accessed without authentication.
102823,vi_VN,This form has been modified after you have loaded it,This form has been modified after you have loaded it
102824,vi_VN,This form is not editable due to a Workflow.,This form is not editable due to a Quy trình làm việc.
102825,vi_VN,This format is used if country specific format is not found,This format is used if country specific format is not found
102826,vi_VN,This geolocation provider is not supported yet.,This geolocation provider is not supported yet.
102827,vi_VN,This goes above the slideshow.,This goes above the slideshow.
102828,vi_VN,This is a background report. Please set the appropriate filters and then generate a new one.,This is a background report. Please set the appropriate filters and then generate a new one.
102829,vi_VN,This is a top-10 common password.,This is a top-10 common password.
102830,vi_VN,This is a top-100 common password.,This is a top-100 common password.
102831,vi_VN,This is a very common password.,This is a very common password.
102832,vi_VN,This is a virtual doctype and data is cleared periodically.,This is a virtual doctype and data is cleared periodically.
102833,vi_VN,This is an automatically generated reply,This is an automatically generated reply
102834,vi_VN,This is similar to a commonly used password.,This is similar to a commonly used password.
102835,vi_VN,This is the number of the last created transaction with this prefix,This is the number of the last created transaction with this prefix
102836,vi_VN,This link has already been activated for verification.,This link has already been activated for verification.
102837,vi_VN,This link is invalid or expired. Please make sure you have pasted correctly.,This link is invalid or expired. Please make sure you have pasted correctly.
102838,vi_VN,This may get printed on multiple pages,This may get printed on multiple pages
102839,vi_VN,This month,This month
102840,vi_VN,"This report contains {0} rows and is too big to display in browser, you can {1} this report instead.","This report contains {0} rows and is too big to display in browser, you can {1} this report instead."
102841,vi_VN,This report was generated on {0},This report was generated on {0}
102842,vi_VN,This report was generated {0}.,This report was generated {0}.
102843,vi_VN,This request has not yet been approved by the user.,This request has not yet been approved by the user.
102844,vi_VN,"This site is in read only mode, full functionality will be restored soon.","This site is in read only mode, full functionality will be restored soon."
102845,vi_VN,This site is running in developer mode. Any change made here will be updated in code.,This site is running in developer mode. Any change made here will be updated in code.
102846,vi_VN,This software is built on top of many open source packages.,This software is built on top of many open source packages.
102847,vi_VN,This title will be used as the title of the webpage as well as in meta tags,This title will be used as the title of the webpage as well as in meta tags
102848,vi_VN,This value is fetched from {0}'s {1} field,This value is fetched from {0}'s {1} field
102849,vi_VN,This value specifies the max number of rows that can be rendered in report view.,This value specifies the max number of rows that can be rendered in report view.
102850,vi_VN,"This will be automatically generated when you publish the page, you can also enter a route yourself if you wish","This will be automatically generated when you publish the page, you can also enter a route yourself if you wish"
102851,vi_VN,This will be shown in a modal after routing,This will be shown in a modal after routing
102852,vi_VN,This will be shown to the user in a dialog after routing to the report,This will be shown to the user in a dialog after routing to the report
102853,vi_VN,This will log out {0} from all other devices,This will log out {0} from all other devices
102854,vi_VN,This will permanently remove your data.,This will permanently remove your data.
102855,vi_VN,This will reset this tour and show it to all users. Are you sure?,This will reset this tour and show it to all users. Are you sure?
102856,vi_VN,"This will terminate the job immediately and might be dangerous, are you sure?","This will terminate the job immediately and might be dangerous, are you sure?"
102857,vi_VN,Throttled,Throttled
102858,vi_VN,Thumbnail URL,Thumbnail URL
102859,vi_VN,Thursday,Thứ năm
102860,vi_VN,Time,Thời gian
102861,vi_VN,Time Format,Thời gian Định dạng
102862,vi_VN,Time Interval,Thời gian Interval
102863,vi_VN,Time Series,Thời gian Series
102864,vi_VN,Time Series Based On,Thời gian Series Based On
102865,vi_VN,Time Taken,Thời gian Taken
102866,vi_VN,Time Window (Seconds),Thời gian Window (Seconds)
102867,vi_VN,Time Zone,Thời gian Zone
102868,vi_VN,Time Zones,Thời gian Zones
102869,vi_VN,Time format,Thời gian format
102870,vi_VN,Time in Queries,Thời gian in Queries
102871,vi_VN,Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Thời gian in seconds to retain QR code image on server. Min:<strong>240</strong>
102872,vi_VN,Time series based on is required to create a dashboard chart,Thời gian series based on is required to create a dashboard chart
102873,vi_VN,Time {0} must be in format: {1},Thời gian {0} must be in format: {1}
102874,vi_VN,Timed Out,Timed Out
102875,vi_VN,Timeless Night,Timeless Đêm
102876,vi_VN,Timeline,Timeline
102877,vi_VN,Timeline DocType,Timeline DocType
102878,vi_VN,Timeline Field,Timeline Trường
102879,vi_VN,Timeline Links,Timeline Links
102880,vi_VN,Timeline Name,Timeline Tên
102881,vi_VN,Timeline field must be a Link or Dynamic Link,Timeline field must be a Liên kết or Dynamic Liên kết
102882,vi_VN,Timeline field must be a valid fieldname,Timeline field must be a valid fieldname
102883,vi_VN,Timeout,Timeout
102884,vi_VN,Timeout (In Seconds),Timeout (In Seconds)
102885,vi_VN,Timeseries,Timeseries
102886,vi_VN,Timespan,Timespan
102887,vi_VN,Timestamp,Timestamp
102888,vi_VN,Tip: Try the new dropdown console using,Tip: Try the new dropdown console using
102889,vi_VN,Title,Tiêu đề
102890,vi_VN,Title Field,Tiêu đề Trường
102891,vi_VN,Title Prefix,Tiêu đề Prefix
102892,vi_VN,Title field must be a valid fieldname,Tiêu đề field must be a valid fieldname
102893,vi_VN,Title of the page,Tiêu đề of the page
102894,vi_VN,To,Đến
102895,vi_VN,To,Đến
102896,vi_VN,To Date,To Ngày
102897,vi_VN,To Date Field,To Ngày Trường
102898,vi_VN,To Do,To Do
102899,vi_VN,"To add dynamic subject, use jinja tags like\n<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","To add dynamic subject, use jinja tags like\n"
102900,vi_VN,"To add dynamic subject, use jinja tags like\n<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","To add dynamic subject, use jinja tags like\n"
102901,vi_VN,"To add dynamic values from the document, use jinja tags like\n<div><pre><code>{ \""id\"": \""{{ doc.name }}\"" }</code></pre></div>","To add dynamic values from the document, use jinja tags like\n"
102902,vi_VN,To allow more reports update limit in System Settings.,To allow more reports update limit in Hệ thống Cài đặt.
102903,vi_VN,To and CC,To and CC
102904,vi_VN,"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.","To begin the date range at the start of the chosen period. For example, if 'Năm' is selected as the period, the report will start from Tháng một 1st of the current year."
102905,vi_VN,"To configure Auto Repeat, enable \""Allow Auto Repeat\"" from {0}.","To configure Auto Repeat, enable \"
102906,vi_VN,To enable it follow the instructions in the following link: {0},To enable it follow the instructions in the following link: {0}
102907,vi_VN,"To enable server scripts, read the {0}.","To enable server scripts, read the {0}."
102908,vi_VN,"To export this step as JSON, link it in a Onboarding document and save the document.","To export this step as JSON, link it in a Onboarding document and save the document."
102909,vi_VN,To generate password click {0},To generate password click {0}
102910,vi_VN,"To get the updated report, click on {0}.","To get the updated report, click on {0}."
102911,vi_VN,To know more click {0},To know more click {0}
102912,vi_VN,To print output use <code>print(text)</code>,To print output use <code>print(text)</code>
102913,vi_VN,"To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record.","To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record."
102914,vi_VN,"To use Google Calendar, enable {0}.","To use Google Calendar, enable {0}."
102915,vi_VN,"To use Google Contacts, enable {0}.","To use Google Contacts, enable {0}."
102916,vi_VN,"To use Google Indexing, enable <a href=\""/app/google-settings\"">Google Settings</a>.","To use Google Indexing, enable <a href=\"
102917,vi_VN,"To use Slack Channel, add a <a href=\""#List/Slack%20Webhook%20URL/List\"">Slack Webhook URL</a>.","Để sử dụng Kênh Slack, thêm <a href=\""#List/Slack%20Webhook%20URL/List\"">URL Webhook Slack</a>."
102918,vi_VN,To version,To version
102919,vi_VN,ToDo,ToDo
102920,vi_VN,Today,Hôm nay
102921,vi_VN,Toggle Chart,Bật/Tắt biểu đồ
102922,vi_VN,Toggle Full Width,Bật/Tắt toàn chiều rộng
102923,vi_VN,Toggle Grid View,Bật/Tắt chế độ xem dạng lưới
102924,vi_VN,Toggle Sidebar,Bật/Tắt thanh bên
102925,vi_VN,Toggle Sidebar,Bật/Tắt thanh bên
102926,vi_VN,Toggle Theme,Bật/Tắt giao diện
102927,vi_VN,Token,Token
102928,vi_VN,Token Cache,Token Cache
102929,vi_VN,Token Endpoint Auth Method,Token Endpoint Auth Method
102930,vi_VN,Token Type,Token Loại
102931,vi_VN,Token URI,Token URI
102932,vi_VN,Token is missing,Token is missing
102933,vi_VN,Tomorrow,Ngày mai
102934,vi_VN,Too Many Documents,Too Nhiều Documents
102935,vi_VN,Too Many Requests,Too Nhiều Requests
102936,vi_VN,Too many changes to database in single action.,Too many changes to database in single action.
102937,vi_VN,Too many queued background jobs ({0}). Please retry after some time.,Too many queued background jobs ({0}). Please retry after some time.
102938,vi_VN,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Too many users signed up recently, so the registration is disabled. Please try back in an hour"
102939,vi_VN,Tools,Công cụ
102940,vi_VN,Top,Trên
102941,vi_VN,Top 10,Top 10
102942,vi_VN,Top Bar Item,Top Bar Item
102943,vi_VN,Top Bar Items,Top Bar Items
102944,vi_VN,Top Center,Top Center
102945,vi_VN,Top Errors,Top Errors
102946,vi_VN,Top Left,Top Left
102947,vi_VN,Top Right,Top Right
102948,vi_VN,Topic,Chủ đề
102949,vi_VN,Total,Tổng
102950,vi_VN,Total Background Workers,Total Background Workers
102951,vi_VN,Total Errors (last 1 day),Total Errors (last 1 day)
102952,vi_VN,Total Images,Total Images
102953,vi_VN,Total Outgoing Emails,Total Outgoing Emails
102954,vi_VN,Total Subscribers,Total Subscribers
102955,vi_VN,Total Users,Total Users
102956,vi_VN,Total Working Time,Total Working Thời gian
102957,vi_VN,Total number of emails to sync in initial sync process,Total number of emails to sync in initial sync process
102958,vi_VN,Total:,Total:
102959,vi_VN,Totals,Tổng
102960,vi_VN,Totals Row,Totals Hàng
102961,vi_VN,Trace ID,Trace ID
102962,vi_VN,Traceback,Traceback
102963,vi_VN,Track Changes,Track Changes
102964,vi_VN,Track Email Status,Track Email Trạng thái
102965,vi_VN,Track Field,Track Trường
102966,vi_VN,Track Seen,Track Seen
102967,vi_VN,Track Steps,Track Steps
102968,vi_VN,Track Views,Track Views
102969,vi_VN,"Track if your email has been opened by the recipient.<br>Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered \""Opened\""",Track if your email has been opened by the recipient.
102970,vi_VN,Track milestones for any document,Track milestones for any document
102971,vi_VN,Tracking,Đang theo dõi
102972,vi_VN,Tracking URL generated and copied to clipboard,Tracking URL generated and copied to clipboard
102973,vi_VN,Transgender,Transgender
102974,vi_VN,Transition Properties,Transition Properties
102975,vi_VN,Transition Rules,Transition Rules
102976,vi_VN,Transition Tasks,Transition Tasks
102977,vi_VN,Transitions,Transitions
102978,vi_VN,Translatable,Translatable
102979,vi_VN,Translate Data,Translate Dữ liệu
102980,vi_VN,Translate Link Fields,Translate Liên kết Fields
102981,vi_VN,Translate values,Translate values
102982,vi_VN,Translate {0},Translate {0}
102983,vi_VN,Translated Text,Chuỗi đã dịch
102984,vi_VN,Translation,Translation
102985,vi_VN,Translations,Translations
102986,vi_VN,Translator,Translator
102987,vi_VN,Trash,Trash
102988,vi_VN,Tree,Tree
102989,vi_VN,Tree View,Tree Xem
102990,vi_VN,Tree structures are implemented using Nested Set,Tree structures are implemented using Nested Đặt
102991,vi_VN,Tree view is not available for {0},Tree view is not available for {0}
102992,vi_VN,Trigger Method,Trigger Method
102993,vi_VN,Trigger Primary Action,Trigger Primary Action
102994,vi_VN,Trigger caching,Trigger caching
102995,vi_VN,"Trigger on valid methods like \""before_insert\"", \""after_update\"", etc (will depend on the DocType selected)",Trigger on valid methods like \
102996,vi_VN,Trim Table,Trim Bảng
102997,vi_VN,Try Again,Try Again
102998,vi_VN,Try a Naming Series,Try a Naming Series
102999,vi_VN,Try the new Print Designer,Try the new In Designer
103000,vi_VN,Try to avoid repeated words and characters,Try to avoid repeated words and characters
103001,vi_VN,Try to use a longer keyboard pattern with more turns,Try to use a longer keyboard pattern with more turns
103002,vi_VN,Tuesday,Thứ ba
103003,vi_VN,Two Factor Authentication,Two Factor Authentication
103004,vi_VN,Two Factor Authentication method,Two Factor Authentication method
103005,vi_VN,Type,Loại
103006,vi_VN,Type a reply / comment,Loại a reply / comment
103007,vi_VN,Type something in the search box to search,Loại something in the search box to search
103008,vi_VN,Type title,Loại title
103009,vi_VN,Type your reply here...,Loại your reply here...
103010,vi_VN,Type:,Loại:
103011,vi_VN,UI Tour,UI Tour
103012,vi_VN,UID,UID
103013,vi_VN,UIDNEXT,UIDNEXT
103014,vi_VN,UIDVALIDITY,UIDVALIDITY
103015,vi_VN,UNSEEN,UNSEEN
103016,vi_VN,"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App."
103017,vi_VN,URL,URL
103018,vi_VN,URL for documentation or help,URL for documentation or help
103019,vi_VN,URL must start with http:// or https://,URL must start with http:// or https://
103020,vi_VN,URL of a human-readable page with info that developers might need.,URL of a human-readable page with info that developers might need.
103021,vi_VN,URL of a web page providing information about the client.,URL of a web page providing information about the client.
103022,vi_VN,URL of human-readable page with info about the protected resource's terms of service.,URL of human-readable page with info about the protected resource's terms of service.
103023,vi_VN,URL of human-readable page with info on requirements about how the client can use the data.,URL of human-readable page with info on requirements about how the client can use the data.
103024,vi_VN,URL of the page,URL of the page
103025,vi_VN,URL that points to a human-readable policy document for the client. Should be shown to end-user before authorizing.,URL that points to a human-readable policy document for the client. Should be shown to end-user before authorizing.
103026,vi_VN,URL that points to a human-readable terms of service document for the client. Should be shown to end-user before authorizing.,URL that points to a human-readable terms of service document for the client. Should be shown to end-user before authorizing.
103027,vi_VN,URL that references a logo for the client.,URL that references a logo for the client.
103028,vi_VN,URL to go to on clicking the slideshow image,URL to go to on clicking the slideshow image
103029,vi_VN,UTM Campaign,UTM Campaign
103030,vi_VN,UTM Medium,UTM Medium
103031,vi_VN,UTM Source,UTM Source
103032,vi_VN,UUID,UUID
103033,vi_VN,Un-following document {0},Un-following document {0}
103034,vi_VN,Unable to find DocType {0},Unable to find DocType {0}
103035,vi_VN,Unable to load camera.,Unable to load camera.
103036,vi_VN,Unable to load: {0},Unable to load: {0}
103037,vi_VN,Unable to open attached file. Did you export it as CSV?,Unable to open attached file. Did you export it as CSV?
103038,vi_VN,Unable to read file format for {0},Unable to read file format for {0}
103039,vi_VN,Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,Unable to send mail because of a missing email account. Please setup default Email Account from Cài đặt > Email Account
103040,vi_VN,Unable to update event,Unable to update event
103041,vi_VN,Unable to write file format for {0},Unable to write file format for {0}
103042,vi_VN,Unassign Condition,Unassign Condition
103043,vi_VN,Uncaught Exception,Uncaught Exception
103044,vi_VN,Unchanged,Unchanged
103045,vi_VN,Undo,Undo
103046,vi_VN,Undo last action,Undo last action
103047,vi_VN,Unescaped quotes in string literal: {0},Unescaped quotes in string literal: {0}
103048,vi_VN,Unfollow,Unfollow
103049,vi_VN,Unhandled Email,Unhandled Email
103050,vi_VN,Unhandled Emails,Unhandled Emails
103051,vi_VN,Unique,Unique
103052,vi_VN,Unique ID assigned by the client developer used to identify the client software to be dynamically registered.<br><b>Should remain same</b> across multiple versions or updates of the software.,Unique ID assigned by the client developer used to identify the client software to be dynamically registered.
103053,vi_VN,Unknown,Unknown
103054,vi_VN,Unknown Column: {0},Unknown Cột: {0}
103055,vi_VN,Unknown Rounding Method: {},Unknown Rounding Method: {}
103056,vi_VN,Unknown User,Unknown Người dùng
103057,vi_VN,Unknown file encoding. Tried to use: {0},Unknown file encoding. Tried to use: {0}
103058,vi_VN,Unlock Reference Document,Unlock Reference Tài liệu
103059,vi_VN,Unpublish,Unpublish
103060,vi_VN,Unread,Unread
103061,vi_VN,Unread Notification Sent,Unread Notification Sent
103062,vi_VN,Unsafe SQL query,Unsafe SQL query
103063,vi_VN,Unselect All,Unselect Tất cả
103064,vi_VN,Unshared,Unshared
103065,vi_VN,Unsubscribe,Unsubscribe
103066,vi_VN,Unsubscribe Method,Unsubscribe Method
103067,vi_VN,Unsubscribe Params,Unsubscribe Params
103068,vi_VN,Unsubscribed,Unsubscribed
103069,vi_VN,Unsupported function or invalid field name: {0},Unsupported function or invalid field name: {0}
103070,vi_VN,Untitled Column,Untitled Cột
103071,vi_VN,Unzip,Unzip
103072,vi_VN,Unzipped {0} files,Unzipped {0} files
103073,vi_VN,Unzipping files...,Unzipping files...
103074,vi_VN,Upcoming Events for Today,Upcoming Events for Hôm nay
103075,vi_VN,Update,Cập nhật
103076,vi_VN,Update Amendment Naming,Update Amendment Naming
103077,vi_VN,Update Existing Records,Update Existing Records
103078,vi_VN,Update Field,Update Trường
103079,vi_VN,Update Hooks Resolution Order,Update Hooks Resolution Order
103080,vi_VN,Update Order,Update Order
103081,vi_VN,Update Password,Update Password
103082,vi_VN,Update Series Counter,Update Series Counter
103083,vi_VN,Update Series Number,Update Series Số
103084,vi_VN,Update Settings,Update Cài đặt
103085,vi_VN,Update Translations,Update Translations
103086,vi_VN,Update Value,Update Value
103087,vi_VN,Update from Frappe Cloud,Update from Frappe Cloud
103088,vi_VN,Update {0} records,Update {0} records
103089,vi_VN,Updated,Đã cập nhật
103090,vi_VN,Updated Successfully,Đã cập nhật Successfully
103091,vi_VN,Updated To A New Version 🎉,Đã cập nhật To A Mới Phiên bản 🎉
103092,vi_VN,Updated successfully,Đã cập nhật successfully
103093,vi_VN,Updating,Đang cập nhật
103094,vi_VN,Updating,Đang cập nhật
103095,vi_VN,Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.
103096,vi_VN,Updating counter may lead to document name conflicts if not done properly,Updating counter may lead to document name conflicts if not done properly
103097,vi_VN,Updating global settings,Updating global settings
103098,vi_VN,Updating naming series options,Updating naming series options
103099,vi_VN,Updating related fields...,Updating related fields...
103100,vi_VN,Updating {0},Đang cập nhật {0}
103101,vi_VN,"Updating {0} of {1}, {2}","Updating {0} of {1}, {2}"
103102,vi_VN,Upgrade plan,Upgrade plan
103103,vi_VN,Upgrade your support experience with Frappe Helpdesk,Upgrade your support experience with Frappe Helpdesk
103104,vi_VN,Upload,Tải lên
103105,vi_VN,Upload Image,Upload Image
103106,vi_VN,Upload file,Upload file
103107,vi_VN,Upload {0} files,Upload {0} files
103108,vi_VN,Uploaded To Dropbox,Uploaded To Dropbox
103109,vi_VN,Uploaded To Google Drive,Uploaded To Google Drive
103110,vi_VN,Use % for any non empty value.,Use % for any non empty value.
103111,vi_VN,Use ASCII encoding for password,Use ASCII encoding for password
103112,vi_VN,Use First Day of Period,Use Đầu tiên Ngày of Period
103113,vi_VN,Use HTML,Use HTML
103114,vi_VN,Use IMAP,Use IMAP
103115,vi_VN,Use Number Format from Currency,Use Số Định dạng from Currency
103116,vi_VN,Use POST,Use POST
103117,vi_VN,Use Report Chart,Use Báo cáo Biểu đồ
103118,vi_VN,Use SSL,Use SSL
103119,vi_VN,Use STARTTLS,Use STARTTLS
103120,vi_VN,Use TLS,Use TLS
103121,vi_VN,"Use a few words, avoid common phrases.","Use a few words, avoid common phrases."
103122,vi_VN,Use different Email ID,Use different Email ID
103123,vi_VN,Use if the default settings don't seem to detect your data correctly,Use if the default settings don't seem to detect your data correctly
103124,vi_VN,Use of function {0} in field is restricted,Use of function {0} in field is restricted
103125,vi_VN,Use of sub-query or function is restricted,Use of sub-query or function is restricted
103126,vi_VN,Use the new Print Format Builder,Use the new In Định dạng Builder
103127,vi_VN,Use this fieldname to generate title,Use this fieldname to generate title
103128,vi_VN,"Use this, for example, if all sent emails should also be send to an archive.","Use this, for example, if all sent emails should also be send to an archive."
103129,vi_VN,Used OAuth,Used OAuth
103130,vi_VN,User,Người dùng
103131,vi_VN,User '{0}' already has the role '{1}',Người dùng '{0}' already has the role '{1}'
103132,vi_VN,User Activity Report,Người dùng Activity Báo cáo
103133,vi_VN,User Activity Report Without Sort,Người dùng Activity Báo cáo Without Sort
103134,vi_VN,User Agent,Người dùng Agent
103135,vi_VN,User Cannot Create,Người dùng Cannot Tạo
103136,vi_VN,User Cannot Search,Người dùng Cannot Search
103137,vi_VN,User Changed,Người dùng Changed
103138,vi_VN,User Defaults,Người dùng Defaults
103139,vi_VN,User Details,Người dùng Details
103140,vi_VN,User Doctype Permissions,Người dùng Doctype Quyền
103141,vi_VN,User Document Type,Người dùng Tài liệu Loại
103142,vi_VN,User Document Types Limit Exceeded,Người dùng Tài liệu Types Limit Exceeded
103143,vi_VN,User Email,Người dùng Email
103144,vi_VN,User Emails,Người dùng Emails
103145,vi_VN,User Group,Người dùng Group
103146,vi_VN,User Group Member,Người dùng Group Member
103147,vi_VN,User Group Members,Người dùng Group Members
103148,vi_VN,User ID,Người dùng ID
103149,vi_VN,User ID Property,Người dùng ID Property
103150,vi_VN,User Id,Người dùng Id
103151,vi_VN,User Id Field,Người dùng Id Trường
103152,vi_VN,User Id Field is mandatory in the user type {0},Người dùng Id Trường is mandatory in the user type {0}
103153,vi_VN,User Image,Người dùng Image
103154,vi_VN,User Invitation,Người dùng Invitation
103155,vi_VN,User Menu,Người dùng Menu
103156,vi_VN,User Name,Người dùng Tên
103157,vi_VN,User Permission,Quyền Người dùng
103158,vi_VN,User Permissions,Quyền Người dùng
103159,vi_VN,User Permissions,Quyền Người dùng
103160,vi_VN,User Permissions are used to limit users to specific records.,Quyền Người dùng are used to limit users to specific records.
103161,vi_VN,User Permissions created successfully,Quyền người dùng đã được tạo thành công
103162,vi_VN,User Role,Người dùng Vai trò
103163,vi_VN,User Role Profile,Người dùng Vai trò Profile
103164,vi_VN,User Select Document Type,Người dùng Select Tài liệu Loại
103165,vi_VN,User Settings,Thiêt lập tài khoản
103166,vi_VN,User Social Login,Người dùng Social Login
103167,vi_VN,User Tags,Người dùng Tags
103168,vi_VN,User Type,Người dùng Loại
103169,vi_VN,User Type Module,Người dùng Loại Module
103170,vi_VN,User can login using Email id or Mobile number,Người dùng can login using Email id or Mobile number
103171,vi_VN,User can login using Email id or User Name,Người dùng can login using Email id or Người dùng Tên
103172,vi_VN,User does not exist.,Người dùng does not exist.
103173,vi_VN,User does not have permission to create the new {0},Người dùng does not have permission to create the new {0}
103174,vi_VN,User is disabled,Người dùng is disabled
103175,vi_VN,User is mandatory for Share,Người dùng is mandatory for Chia sẻ
103176,vi_VN,User must always select,Người dùng must always select
103177,vi_VN,User permission already exists,Người dùng permission already exists
103178,vi_VN,User with email address {0} does not exist,Người dùng with email address {0} does not exist
103179,vi_VN,User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,Người dùng with email: {0} does not exist in the system. Please ask 'Hệ thống Administrator' to create the user for you.
103180,vi_VN,User {0} cannot be deleted,Người dùng {0} cannot be deleted
103181,vi_VN,User {0} cannot be disabled,Người dùng {0} cannot be disabled
103182,vi_VN,User {0} cannot be renamed,Người dùng {0} cannot be renamed
103183,vi_VN,User {0} does not have access to this document,Người dùng {0} does not have access to this document
103184,vi_VN,User {0} does not have doctype access via role permission for document {1},Người dùng {0} does not have doctype access via role permission for document {1}
103185,vi_VN,User {0} does not have the permission to create a Workspace.,Người dùng {0} does not have the permission to create a Workspace.
103186,vi_VN,User {0} has requested for data deletion,Người dùng {0} has requested for data deletion
103187,vi_VN,User {0} impersonated as {1},Người dùng {0} impersonated as {1}
103188,vi_VN,User {0} is disabled,Người dùng {0} is disabled
103189,vi_VN,User {0} is disabled. Please contact your System Manager.,Người dùng {0} is disabled. Please contact your Hệ thống Manager.
103190,vi_VN,User {0} is not permitted to access this document.,Người dùng {0} is not permitted to access this document.
103191,vi_VN,Userinfo URI,Userinfo URI
103192,vi_VN,Username,Username
103193,vi_VN,Username {0} already exists,Username {0} already exists
103194,vi_VN,Users,Người dùng
103195,vi_VN,Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.
103196,vi_VN,Users with role {0}:,Users with role {0}:
103197,vi_VN,Uses system's theme to switch between light and dark mode,Uses system's theme to switch between light and dark mode
103198,vi_VN,Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.
103199,vi_VN,Utilization,Utilization
103200,vi_VN,Utilization %,Utilization %
103201,vi_VN,Valid,Hợp lệ
103202,vi_VN,Valid Login id required.,Hợp lệ Login id required.
103203,vi_VN,Valid email and name required,Hợp lệ email and name required
103204,vi_VN,Validate Field,Validate Trường
